experiment_id,token_variant,num_topics,no_below,no_above,alpha,eta,passes,coherence_cv,vocabulary_size,num_docs_used,empty_bow_count,largest_topic_percent,smallest_topic_percent,topic_words_summary,topic_distribution
209,bigram,12,5,0.5,symmetric,auto,10,0.4212204144588642,2295,1078,65,14.610069101678183,2.7640671273445214,"T0: file, window, command, system, via, figure, attacker, target, payload, key | T1: module, email, payload, add, file, exploit, window, http, com, malware | T2: phone, use, device, fraud, attack, year, online, report, used, police | T3: vulnerability, data, security, team, environment, attacker, context, system, time, risk | T4: process, access, handle, window, api, password, check, adversary, security, used | T5: security, attack, ddos, report, router, data, stryker, said, company, team | T6: claude_code, digicat, data, use, tool, question, china, using, malware, agent | T7: system, user, token, security, process, drive, use, window, feature, group | T8: cyberattack, ransomware, malware, fbi, ascii, computer, hack, payment, account, free | T9: sample, vulnerability, attack, malware, fuzzing, coverage, supply_chain, malicious, code, credential | T10: cve, window, vulnerability, microsoft, remote_code, security, zero, attacker, execution_vulnerability, service | T11: pointer, write, byte, memory, data, exploit, call, value, heap, payload",T0: 40; T1: 45; T2: 101; T3: 96; T4: 77; T5: 148; T6: 86; T7: 70; T8: 138; T9: 91; T10: 93; T11: 28
210,bigram,12,5,0.5,symmetric,auto,20,0.4350259836425327,2295,1078,65,15.399802566633761,2.171767028627838,"T0: file, system, command, window, via, attacker, figure, key, target, malicious | T1: module, email, payload, add, window, update, exploit, file, com, http | T2: phone, use, device, fraud, online, attack, report, hacker, year, used | T3: vulnerability, security, team, data, environment, risk, context, time, attacker, tool | T4: process, access, window, handle, password, api, check, adversary, used, caller | T5: attack, ddos, security, report, router, data, said, threat, company, stryker | T6: digicat, claude_code, data, tool, use, question, china, malware, agent, claude | T7: system, user, token, security, process, use, drive, window, group, feature | T8: cyberattack, ransomware, malware, fbi, computer, ascii, payment, advice, web, account | T9: sample, malware, attack, fuzzing, supply_chain, coverage, code, credential, malicious, worker | T10: vulnerability, cve, window, microsoft, zero, security, remote_code, attacker, flaw, critical | T11: pointer, write, memory, exploit, byte, data, value, call, address, heap",T0: 41; T1: 42; T2: 100; T3: 108; T4: 71; T5: 156; T6: 86; T7: 71; T8: 136; T9: 83; T10: 97; T11: 22
211,bigram,12,5,0.5,symmetric,symmetric,10,0.4212204144588642,2295,1078,65,14.610069101678183,2.7640671273445214,"T0: file, window, command, system, via, figure, attacker, target, payload, key | T1: module, email, payload, add, file, exploit, window, http, com, malware | T2: phone, use, device, fraud, attack, year, online, report, used, police | T3: vulnerability, data, security, team, environment, attacker, context, system, time, risk | T4: process, access, handle, window, api, password, check, adversary, security, used | T5: security, attack, ddos, report, router, data, stryker, said, company, team | T6: claude_code, digicat, data, use, tool, question, china, using, malware, agent | T7: system, user, token, security, process, drive, use, window, feature, group | T8: cyberattack, ransomware, malware, fbi, ascii, computer, hack, payment, account, free | T9: sample, vulnerability, attack, malware, fuzzing, coverage, supply_chain, malicious, code, credential | T10: cve, window, vulnerability, microsoft, remote_code, security, zero, attacker, execution_vulnerability, service | T11: pointer, write, byte, memory, data, exploit, call, value, heap, payload",T0: 40; T1: 45; T2: 101; T3: 96; T4: 77; T5: 148; T6: 86; T7: 70; T8: 138; T9: 91; T10: 93; T11: 28
212,bigram,12,5,0.5,symmetric,symmetric,20,0.4350259836425327,2295,1078,65,15.399802566633761,2.171767028627838,"T0: file, system, command, window, via, attacker, figure, key, target, malicious | T1: module, email, payload, add, window, update, exploit, file, com, http | T2: phone, use, device, fraud, online, attack, report, hacker, year, used | T3: vulnerability, security, team, data, environment, risk, context, time, attacker, tool | T4: process, access, window, handle, password, api, check, adversary, used, caller | T5: attack, ddos, security, report, router, data, said, threat, company, stryker | T6: digicat, claude_code, data, tool, use, question, china, malware, agent, claude | T7: system, user, token, security, process, use, drive, window, group, feature | T8: cyberattack, ransomware, malware, fbi, computer, ascii, payment, advice, web, account | T9: sample, malware, attack, fuzzing, supply_chain, coverage, code, credential, malicious, worker | T10: vulnerability, cve, window, microsoft, zero, security, remote_code, attacker, flaw, critical | T11: pointer, write, memory, exploit, byte, data, value, call, address, heap",T0: 41; T1: 42; T2: 100; T3: 108; T4: 71; T5: 156; T6: 86; T7: 71; T8: 136; T9: 83; T10: 97; T11: 22
213,bigram,12,5,0.5,asymmetric,auto,10,0.4222454422338382,2295,1078,65,19.545903257650544,1.7769002961500493,"T0: file, window, system, command, via, figure, key, using, payload, target | T1: module, email, payload, threat, window, malware, exploit, file, add, update | T2: phone, use, fraud, attack, device, online, computer, hacker, year, security | T3: vulnerability, security, data, environment, attacker, team, system, time, context, risk | T4: process, access, handle, api, window, adversary, check, used, tool, service | T5: remediation, team, data, attack, report, security, stryker, router, said, company | T6: device, data, claude_code, cisco, backdoor, china, request, memory, using, anthropic | T7: system, token, user, security, process, use, drive, administrator, window, feature | T8: cyberattack, ransomware, malware, fbi, free, county, russian, team, digital, web | T9: sample, vulnerability, fuzzing, malware, coverage, malicious, attack, worker, code, supply_chain | T10: cve, vulnerability, window, microsoft, remote_code, security, attacker, execution_vulnerability, zero, service | T11: pointer, write, memory, byte, exploit, data, value, call, heap, payload",T0: 198; T1: 86; T2: 136; T3: 130; T4: 73; T5: 75; T6: 45; T7: 45; T8: 88; T9: 61; T10: 58; T11: 18
214,bigram,12,5,0.5,asymmetric,auto,20,0.44425096023302535,2295,1078,65,18.16386969397828,1.5794669299111548,"T0: file, system, command, via, window, figure, key, payload, target, execution | T1: module, email, window, malware, threat, update, add, exploit, payload, file | T2: phone, use, fraud, device, attack, computer, online, hacker, year, report | T3: vulnerability, security, team, environment, data, attacker, risk, time, context, system | T4: access, process, handle, api, window, adversary, check, email, used, service | T5: data, attack, report, router, remediation, security, stryker, team, said, company | T6: device, claude_code, data, backdoor, china, cisco, request, memory, stage, question | T7: system, user, process, token, security, use, window, access, drive, administrator | T8: cyberattack, ransomware, malware, fbi, free, hit, county, digital, russian, advice | T9: sample, supply_chain, malware, fuzzing, malicious, coverage, attack, code, credential, github | T10: vulnerability, cve, window, microsoft, zero, security, remote_code, attacker, critical, flaw | T11: pointer, exploit, write, memory, byte, data, value, call, heap, address",T0: 184; T1: 77; T2: 133; T3: 139; T4: 66; T5: 89; T6: 50; T7: 47; T8: 91; T9: 56; T10: 65; T11: 16
215,bigram,12,5,0.5,asymmetric,symmetric,10,0.4222454422338382,2295,1078,65,19.545903257650544,1.7769002961500493,"T0: file, window, system, command, via, figure, key, using, payload, target | T1: module, email, payload, threat, window, malware, exploit, file, add, update | T2: phone, use, fraud, attack, device, online, computer, hacker, year, security | T3: vulnerability, security, data, environment, attacker, team, system, time, context, risk | T4: process, access, handle, api, window, adversary, check, used, tool, service | T5: remediation, team, data, attack, report, security, stryker, router, said, company | T6: device, data, claude_code, cisco, backdoor, china, request, memory, using, anthropic | T7: system, token, user, security, process, use, drive, administrator, window, feature | T8: cyberattack, ransomware, malware, fbi, free, county, russian, team, digital, web | T9: sample, vulnerability, fuzzing, malware, coverage, malicious, attack, worker, code, supply_chain | T10: cve, vulnerability, window, microsoft, remote_code, security, attacker, execution_vulnerability, zero, service | T11: pointer, write, memory, byte, exploit, data, value, call, heap, payload",T0: 198; T1: 86; T2: 136; T3: 130; T4: 73; T5: 75; T6: 45; T7: 45; T8: 88; T9: 61; T10: 58; T11: 18
216,bigram,12,5,0.5,asymmetric,symmetric,20,0.44425096023302535,2295,1078,65,18.16386969397828,1.5794669299111548,"T0: file, system, command, via, window, figure, key, payload, target, execution | T1: module, email, window, malware, threat, update, add, exploit, payload, file | T2: phone, use, fraud, device, attack, computer, online, hacker, year, report | T3: vulnerability, security, team, environment, data, attacker, risk, time, context, system | T4: access, process, handle, api, window, adversary, check, email, used, service | T5: data, attack, report, router, remediation, security, stryker, team, said, company | T6: device, claude_code, data, backdoor, china, cisco, request, memory, stage, question | T7: system, user, process, token, security, use, window, access, drive, administrator | T8: cyberattack, ransomware, malware, fbi, free, hit, county, digital, russian, advice | T9: sample, supply_chain, malware, fuzzing, malicious, coverage, attack, code, credential, github | T10: vulnerability, cve, window, microsoft, zero, security, remote_code, attacker, critical, flaw | T11: pointer, exploit, write, memory, byte, data, value, call, heap, address",T0: 184; T1: 77; T2: 133; T3: 139; T4: 66; T5: 89; T6: 50; T7: 47; T8: 91; T9: 56; T10: 65; T11: 16
217,bigram,15,5,0.5,symmetric,auto,10,0.436585010333341,2295,1078,65,11.352418558736426,2.171767028627838,"T0: file, command, system, window, via, figure, payload, execution, target, key | T1: module, email, payload, window, malware, user, file, add, exploit, com | T2: attack, attacker, phishing, device, exploit, system, identity, mfa, fake, environment | T3: vulnerability, data, security, team, environment, system, risk, time, context, attacker | T4: process, access, handle, api, window, check, password, caller, used, using | T5: remediation, team, ddos, router, report, security, attack, cloud, stryker, data | T6: data, site, service, server, drive, free, request, backdoor, vercel, question | T7: system, token, user, security, process, feel, use, feature, administrator, drive | T8: cyberattack, malware, ransomware, online, account, gang, fbi, police, russian, say | T9: sample, malware, fuzzing, coverage, worker, server, attack, malicious, github, code | T10: threat, access, security, activity, campaign, attack, data, vulnerability, command, operation | T11: pointer, write, exploit, byte, memory, data, call, value, address, heap | T12: phone, use, hacker, report, group, year, fraud, data, security, online | T13: vulnerability, cve, window, microsoft, update, remote_code, critical, bug, security, zero | T14: adversary, security, attack, exploit, initial_access, phishing, email, top, server, mythos",T0: 41; T1: 40; T2: 69; T3: 76; T4: 83; T5: 103; T6: 49; T7: 56; T8: 115; T9: 52; T10: 77; T11: 22; T12: 82; T13: 84; T14: 64
218,bigram,15,5,0.5,symmetric,auto,20,0.4473510922056727,2295,1078,65,11.352418558736426,1.678183613030602,"T0: file, system, command, via, window, figure, attacker, payload, target, execution | T1: module, email, payload, window, malware, add, com, file, user, exploit | T2: attack, attacker, phishing, device, exploit, mfa, identity, supply_chain, fake, system | T3: vulnerability, security, team, data, environment, risk, system, time, context, tool | T4: process, access, handle, window, api, password, check, caller, using, used | T5: remediation, team, ddos, router, report, cloud, stryker, attack, security, data | T6: site, data, drive, service, server, free, vercel, breach, detection, request | T7: system, token, security, user, use, process, feel, feature, administrator, digicat | T8: cyberattack, malware, ransomware, account, online, gang, fbi, hack, million, police | T9: sample, malware, fuzzing, coverage, worker, code, attack, data, openclaw, server | T10: threat, access, security, campaign, activity, command, data, operation, attack, vulnerability | T11: pointer, exploit, memory, write, byte, data, value, call, heap, address | T12: phone, use, hacker, report, group, year, fraud, data, online, security | T13: vulnerability, cve, window, microsoft, update, remote_code, bug, critical, security, zero | T14: adversary, security, exploit, attack, initial_access, phishing, top, email, quarter, device",T0: 40; T1: 35; T2: 71; T3: 83; T4: 77; T5: 101; T6: 46; T7: 60; T8: 115; T9: 56; T10: 80; T11: 17; T12: 86; T13: 84; T14: 62
219,bigram,15,5,0.5,symmetric,symmetric,10,0.436585010333341,2295,1078,65,11.352418558736426,2.171767028627838,"T0: file, command, system, window, via, figure, payload, execution, target, key | T1: module, email, payload, window, malware, user, file, add, exploit, com | T2: attack, attacker, phishing, device, exploit, system, identity, mfa, fake, environment | T3: vulnerability, data, security, team, environment, system, risk, time, context, attacker | T4: process, access, handle, api, window, check, password, caller, used, using | T5: remediation, team, ddos, router, report, security, attack, cloud, stryker, data | T6: data, site, service, server, drive, free, request, backdoor, vercel, question | T7: system, token, user, security, process, feel, use, feature, administrator, drive | T8: cyberattack, malware, ransomware, online, account, gang, fbi, police, russian, say | T9: sample, malware, fuzzing, coverage, worker, server, attack, malicious, github, code | T10: threat, access, security, activity, campaign, attack, data, vulnerability, command, operation | T11: pointer, write, exploit, byte, memory, data, call, value, address, heap | T12: phone, use, hacker, report, group, year, fraud, data, security, online | T13: vulnerability, cve, window, microsoft, update, remote_code, critical, bug, security, zero | T14: adversary, security, attack, exploit, initial_access, phishing, email, top, server, mythos",T0: 41; T1: 40; T2: 69; T3: 76; T4: 83; T5: 103; T6: 49; T7: 56; T8: 115; T9: 52; T10: 77; T11: 22; T12: 82; T13: 84; T14: 64
220,bigram,15,5,0.5,symmetric,symmetric,20,0.4473510922056727,2295,1078,65,11.352418558736426,1.678183613030602,"T0: file, system, command, via, window, figure, attacker, payload, target, execution | T1: module, email, payload, window, malware, add, com, file, user, exploit | T2: attack, attacker, phishing, device, exploit, mfa, identity, supply_chain, fake, system | T3: vulnerability, security, team, data, environment, risk, system, time, context, tool | T4: process, access, handle, window, api, password, check, caller, using, used | T5: remediation, team, ddos, router, report, cloud, stryker, attack, security, data | T6: site, data, drive, service, server, free, vercel, breach, detection, request | T7: system, token, security, user, use, process, feel, feature, administrator, digicat | T8: cyberattack, malware, ransomware, account, online, gang, fbi, hack, million, police | T9: sample, malware, fuzzing, coverage, worker, code, attack, data, openclaw, server | T10: threat, access, security, campaign, activity, command, data, operation, attack, vulnerability | T11: pointer, exploit, memory, write, byte, data, value, call, heap, address | T12: phone, use, hacker, report, group, year, fraud, data, online, security | T13: vulnerability, cve, window, microsoft, update, remote_code, bug, critical, security, zero | T14: adversary, security, exploit, attack, initial_access, phishing, top, email, quarter, device",T0: 40; T1: 35; T2: 71; T3: 83; T4: 77; T5: 101; T6: 46; T7: 60; T8: 115; T9: 56; T10: 80; T11: 17; T12: 86; T13: 84; T14: 62
221,bigram,15,5,0.5,asymmetric,auto,10,0.42157212645509623,2295,1078,65,18.558736426456072,1.1846001974333662,"T0: file, system, window, figure, via, command, target, key, execution, ransomware | T1: module, email, malware, payload, threat, window, file, user, add, exploit | T2: attack, attacker, exploit, agent, identity, device, phishing, hacker, malware, mfa | T3: vulnerability, data, security, system, environment, attacker, context, tool, time, risk | T4: process, access, handle, api, window, check, caller, password, used, using | T5: team, remediation, security, attack, cloud, router, report, exposure, risk, data | T6: data, device, site, request, cisco, service, backdoor, server, drive, free | T7: system, token, user, security, process, use, feature, administrator, feel, drive | T8: online, hacker, ransomware, malware, account, payment, digital, said, team, russian | T9: sample, malware, fuzzing, coverage, worker, malicious, attack, server, code, data | T10: access, activity, vulnerability, security, command, campaign, attacker, data, threat, rapid7 | T11: pointer, write, exploit, memory, byte, data, call, value, heap, payload | T12: phone, use, fraud, group, data, report, year, name, using, fbi | T13: vulnerability, cve, window, microsoft, update, remote_code, bug, critical, zero, security | T14: adversary, attack, security, initial_access, exploit, phishing, quarter, service, server, email",T0: 188; T1: 85; T2: 112; T3: 81; T4: 70; T5: 50; T6: 51; T7: 43; T8: 72; T9: 49; T10: 44; T11: 12; T12: 53; T13: 68; T14: 35
222,bigram,15,5,0.5,asymmetric,auto,20,0.4416952840087932,2295,1078,65,16.090819348469893,0.8884501480750246,"T0: file, command, system, via, window, figure, key, target, execution, payload | T1: module, email, malware, payload, window, threat, file, add, user, exploit | T2: attack, attacker, agent, exploit, identity, phishing, device, hacker, malware, user | T3: security, vulnerability, data, system, environment, attacker, risk, context, team, tool | T4: process, access, handle, api, window, check, password, caller, used, using | T5: team, remediation, attack, security, cloud, router, report, exposure, stryker, risk | T6: data, device, site, request, backdoor, breach, cisco, service, server, south | T7: system, user, token, security, process, use, feel, feature, administrator, drive | T8: hacker, online, account, ransomware, said, malware, payment, game, team, digital | T9: sample, malware, fuzzing, coverage, worker, data, malicious, code, server, openclaw | T10: access, activity, campaign, command, rapid7, threat, security, data, vulnerability, detection | T11: pointer, exploit, write, memory, byte, data, value, call, heap, payload | T12: phone, use, fraud, group, report, data, name, fbi, year, online | T13: vulnerability, cve, window, microsoft, update, remote_code, bug, zero, critical, security | T14: adversary, security, initial_access, attack, phishing, service, exploit, quarter, tool, talos",T0: 163; T1: 76; T2: 133; T3: 91; T4: 67; T5: 47; T6: 57; T7: 46; T8: 68; T9: 50; T10: 39; T11: 9; T12: 59; T13: 74; T14: 34
223,bigram,15,5,0.5,asymmetric,symmetric,10,0.42157212645509623,2295,1078,65,18.558736426456072,1.1846001974333662,"T0: file, system, window, figure, via, command, target, key, execution, ransomware | T1: module, email, malware, payload, threat, window, file, user, add, exploit | T2: attack, attacker, exploit, agent, identity, device, phishing, hacker, malware, mfa | T3: vulnerability, data, security, system, environment, attacker, context, tool, time, risk | T4: process, access, handle, api, window, check, caller, password, used, using | T5: team, remediation, security, attack, cloud, router, report, exposure, risk, data | T6: data, device, site, request, cisco, service, backdoor, server, drive, free | T7: system, token, user, security, process, use, feature, administrator, feel, drive | T8: online, hacker, ransomware, malware, account, payment, digital, said, team, russian | T9: sample, malware, fuzzing, coverage, worker, malicious, attack, server, code, data | T10: access, activity, vulnerability, security, command, campaign, attacker, data, threat, rapid7 | T11: pointer, write, exploit, memory, byte, data, call, value, heap, payload | T12: phone, use, fraud, group, data, report, year, name, using, fbi | T13: vulnerability, cve, window, microsoft, update, remote_code, bug, critical, zero, security | T14: adversary, attack, security, initial_access, exploit, phishing, quarter, service, server, email",T0: 188; T1: 85; T2: 112; T3: 81; T4: 70; T5: 50; T6: 51; T7: 43; T8: 72; T9: 49; T10: 44; T11: 12; T12: 53; T13: 68; T14: 35
224,bigram,15,5,0.5,asymmetric,symmetric,20,0.4416952840087932,2295,1078,65,16.090819348469893,0.8884501480750246,"T0: file, command, system, via, window, figure, key, target, execution, payload | T1: module, email, malware, payload, window, threat, file, add, user, exploit | T2: attack, attacker, agent, exploit, identity, phishing, device, hacker, malware, user | T3: security, vulnerability, data, system, environment, attacker, risk, context, team, tool | T4: process, access, handle, api, window, check, password, caller, used, using | T5: team, remediation, attack, security, cloud, router, report, exposure, stryker, risk | T6: data, device, site, request, backdoor, breach, cisco, service, server, south | T7: system, user, token, security, process, use, feel, feature, administrator, drive | T8: hacker, online, account, ransomware, said, malware, payment, game, team, digital | T9: sample, malware, fuzzing, coverage, worker, data, malicious, code, server, openclaw | T10: access, activity, campaign, command, rapid7, threat, security, data, vulnerability, detection | T11: pointer, exploit, write, memory, byte, data, value, call, heap, payload | T12: phone, use, fraud, group, report, data, name, fbi, year, online | T13: vulnerability, cve, window, microsoft, update, remote_code, bug, zero, critical, security | T14: adversary, security, initial_access, attack, phishing, service, exploit, quarter, tool, talos",T0: 163; T1: 76; T2: 133; T3: 91; T4: 67; T5: 47; T6: 57; T7: 46; T8: 68; T9: 50; T10: 39; T11: 9; T12: 59; T13: 74; T14: 34
225,bigram,8,5,0.6,symmetric,auto,10,0.3344725717736867,2295,1078,65,21.322803553800593,8.193484698914116,"T0: file, system, attacker, window, command, via, vulnerability, execution, figure, key | T1: module, malware, email, payload, add, file, window, exploit, threat, user | T2: sample, phone, use, attack, device, fraud, hacker, used, security, online | T3: vulnerability, data, exploit, security, time, team, pointer, environment, attacker, context | T4: process, access, window, handle, api, check, security, tool, user, using | T5: window, microsoft, security, cve, ddos, attack, report, zero, remote_code, update | T6: data, cve, exploit, version, digicat, hacker, attack, npm, malware, service | T7: system, user, security, token, use, access, process, drive, feel, feature",T0: 83; T1: 85; T2: 147; T3: 114; T4: 114; T5: 216; T6: 140; T7: 114
226,bigram,8,5,0.6,symmetric,auto,20,0.3584018818697477,2295,1078,65,21.1253701875617,8.094768015794669,"T0: file, attacker, system, command, window, via, key, malicious, execution, vulnerability | T1: malware, module, email, add, payload, window, exploit, file, target, user | T2: sample, phone, use, attack, fraud, hacker, device, used, online, time | T3: vulnerability, data, exploit, team, security, time, pointer, environment, risk, write | T4: process, access, window, handle, api, check, password, tool, using, user | T5: window, microsoft, security, cve, attack, zero, ddos, vulnerability, remote_code, update | T6: data, cve, exploit, digicat, hacker, attack, version, npm, breach, service | T7: system, user, security, token, use, access, process, tool, feel, drive",T0: 86; T1: 82; T2: 144; T3: 120; T4: 111; T5: 214; T6: 142; T7: 114
227,bigram,8,5,0.6,symmetric,symmetric,10,0.3344725717736867,2295,1078,65,21.322803553800593,8.193484698914116,"T0: file, system, attacker, window, command, via, vulnerability, execution, figure, key | T1: module, malware, email, payload, add, file, window, exploit, threat, user | T2: sample, phone, use, attack, device, fraud, hacker, used, security, online | T3: vulnerability, data, exploit, security, time, team, pointer, environment, attacker, context | T4: process, access, window, handle, api, check, security, tool, user, using | T5: window, microsoft, security, cve, ddos, attack, report, zero, remote_code, update | T6: data, cve, exploit, version, digicat, hacker, attack, npm, malware, service | T7: system, user, security, token, use, access, process, drive, feel, feature",T0: 83; T1: 85; T2: 147; T3: 114; T4: 114; T5: 216; T6: 140; T7: 114
228,bigram,8,5,0.6,symmetric,symmetric,20,0.3584018818697477,2295,1078,65,21.1253701875617,8.094768015794669,"T0: file, attacker, system, command, window, via, key, malicious, execution, vulnerability | T1: malware, module, email, add, payload, window, exploit, file, target, user | T2: sample, phone, use, attack, fraud, hacker, device, used, online, time | T3: vulnerability, data, exploit, team, security, time, pointer, environment, risk, write | T4: process, access, window, handle, api, check, password, tool, using, user | T5: window, microsoft, security, cve, attack, zero, ddos, vulnerability, remote_code, update | T6: data, cve, exploit, digicat, hacker, attack, version, npm, breach, service | T7: system, user, security, token, use, access, process, tool, feel, drive",T0: 86; T1: 82; T2: 144; T3: 120; T4: 111; T5: 214; T6: 142; T7: 114
229,bigram,8,5,0.6,asymmetric,auto,10,0.30600003324963876,2295,1078,65,32.77393879565646,4.738400789733465,"T0: file, system, window, attacker, via, command, security, key, figure, execution | T1: malware, module, email, threat, payload, window, file, add, campaign, target | T2: use, sample, phone, device, used, fraud, attack, online, hacker, case | T3: vulnerability, data, exploit, security, time, attacker, team, pointer, environment, system | T4: process, access, window, api, handle, tool, check, adversary, time, security | T5: window, microsoft, cve, vulnerability, security, remote_code, remediation, update, team, attack | T6: cve, device, data, version, information, update, npm, cisco, vulnerability, request | T7: user, system, token, security, process, use, access, drive, feature, feel",T0: 332; T1: 148; T2: 153; T3: 117; T4: 81; T5: 72; T6: 62; T7: 48
230,bigram,8,5,0.6,asymmetric,auto,20,0.31678290071735105,2295,1078,65,30.60217176702863,5.725567620927937,"T0: file, system, attacker, command, via, window, key, attack, security, user | T1: malware, module, email, threat, payload, window, file, add, github, target | T2: sample, use, phone, device, used, fraud, hacker, online, computer, year | T3: vulnerability, data, exploit, security, time, team, pointer, attacker, environment, risk | T4: process, access, window, handle, api, tool, check, time, site, password | T5: window, microsoft, cve, vulnerability, security, remote_code, update, attack, zero, remediation | T6: cve, device, data, update, april, npm, version, information, cisco, affected | T7: user, system, token, security, use, process, drive, access, feature, feel",T0: 310; T1: 148; T2: 154; T3: 112; T4: 82; T5: 79; T6: 70; T7: 58
231,bigram,8,5,0.6,asymmetric,symmetric,10,0.30600003324963876,2295,1078,65,32.77393879565646,4.738400789733465,"T0: file, system, window, attacker, via, command, security, key, figure, execution | T1: malware, module, email, threat, payload, window, file, add, campaign, target | T2: use, sample, phone, device, used, fraud, attack, online, hacker, case | T3: vulnerability, data, exploit, security, time, attacker, team, pointer, environment, system | T4: process, access, window, api, handle, tool, check, adversary, time, security | T5: window, microsoft, cve, vulnerability, security, remote_code, remediation, update, team, attack | T6: cve, device, data, version, information, update, npm, cisco, vulnerability, request | T7: user, system, token, security, process, use, access, drive, feature, feel",T0: 332; T1: 148; T2: 153; T3: 117; T4: 81; T5: 72; T6: 62; T7: 48
232,bigram,8,5,0.6,asymmetric,symmetric,20,0.31678290071735105,2295,1078,65,30.60217176702863,5.725567620927937,"T0: file, system, attacker, command, via, window, key, attack, security, user | T1: malware, module, email, threat, payload, window, file, add, github, target | T2: sample, use, phone, device, used, fraud, hacker, online, computer, year | T3: vulnerability, data, exploit, security, time, team, pointer, attacker, environment, risk | T4: process, access, window, handle, api, tool, check, time, site, password | T5: window, microsoft, cve, vulnerability, security, remote_code, update, attack, zero, remediation | T6: cve, device, data, update, april, npm, version, information, cisco, affected | T7: user, system, token, security, use, process, drive, access, feature, feel",T0: 310; T1: 148; T2: 154; T3: 112; T4: 82; T5: 79; T6: 70; T7: 58
233,bigram,10,5,0.6,symmetric,auto,10,0.32976745544607355,2295,1078,65,15.794669299111549,4.8371174728529125,"T0: file, system, command, window, attacker, via, figure, execution, payload, key | T1: payload, module, email, file, exploit, add, window, persistence, path, figure | T2: phone, use, device, security, fraud, fake, year, report, hacker, cyber | T3: data, vulnerability, exploit, security, time, team, pointer, environment, attacker, risk | T4: process, access, window, handle, api, check, security, password, user, tool | T5: window, microsoft, cve, remote_code, ddos, security, service, report, execution_vulnerability, router | T6: data, china, question, copy_fail, cve, root, company, ransomware, linux, device | T7: system, user, token, security, use, process, drive, access, feature, feel | T8: cyberattack, malware, ransomware, computer, gang, million, fbi, user, payment, risk | T9: vulnerability, cve, sample, attack, flaw, security, critical, code, attacker, malware",T0: 49; T1: 49; T2: 124; T3: 92; T4: 97; T5: 153; T6: 95; T7: 75; T8: 160; T9: 119
234,bigram,10,5,0.6,symmetric,auto,20,0.3435179229279277,2295,1078,65,15.399802566633761,4.639684106614018,"T0: file, system, attacker, command, window, via, figure, key, execution, target | T1: module, email, payload, add, window, file, exploit, persistence, path, com | T2: phone, use, device, fraud, hacker, year, report, fake, cyber, security | T3: data, vulnerability, exploit, team, security, time, pointer, environment, risk, context | T4: process, access, window, handle, api, check, password, tool, email, using | T5: window, microsoft, cve, remote_code, ddos, security, router, service, execution_vulnerability, system | T6: data, china, ransomware, cve, company, copy_fail, question, linux, root, file | T7: system, user, token, security, use, process, drive, feel, access, feature | T8: cyberattack, malware, ransomware, computer, gang, fbi, million, risk, payment, user | T9: vulnerability, cve, sample, attack, flaw, security, critical, supply_chain, code, malware",T0: 54; T1: 47; T2: 124; T3: 96; T4: 102; T5: 149; T6: 94; T7: 65; T8: 156; T9: 126
235,bigram,10,5,0.6,symmetric,symmetric,10,0.32976745544607355,2295,1078,65,15.794669299111549,4.8371174728529125,"T0: file, system, command, window, attacker, via, figure, execution, payload, key | T1: payload, module, email, file, exploit, add, window, persistence, path, figure | T2: phone, use, device, security, fraud, fake, year, report, hacker, cyber | T3: data, vulnerability, exploit, security, time, team, pointer, environment, attacker, risk | T4: process, access, window, handle, api, check, security, password, user, tool | T5: window, microsoft, cve, remote_code, ddos, security, service, report, execution_vulnerability, router | T6: data, china, question, copy_fail, cve, root, company, ransomware, linux, device | T7: system, user, token, security, use, process, drive, access, feature, feel | T8: cyberattack, malware, ransomware, computer, gang, million, fbi, user, payment, risk | T9: vulnerability, cve, sample, attack, flaw, security, critical, code, attacker, malware",T0: 49; T1: 49; T2: 124; T3: 92; T4: 97; T5: 153; T6: 95; T7: 75; T8: 160; T9: 119
236,bigram,10,5,0.6,symmetric,symmetric,20,0.3435179229279277,2295,1078,65,15.399802566633761,4.639684106614018,"T0: file, system, attacker, command, window, via, figure, key, execution, target | T1: module, email, payload, add, window, file, exploit, persistence, path, com | T2: phone, use, device, fraud, hacker, year, report, fake, cyber, security | T3: data, vulnerability, exploit, team, security, time, pointer, environment, risk, context | T4: process, access, window, handle, api, check, password, tool, email, using | T5: window, microsoft, cve, remote_code, ddos, security, router, service, execution_vulnerability, system | T6: data, china, ransomware, cve, company, copy_fail, question, linux, root, file | T7: system, user, token, security, use, process, drive, feel, access, feature | T8: cyberattack, malware, ransomware, computer, gang, fbi, million, risk, payment, user | T9: vulnerability, cve, sample, attack, flaw, security, critical, supply_chain, code, malware",T0: 54; T1: 47; T2: 124; T3: 96; T4: 102; T5: 149; T6: 94; T7: 65; T8: 156; T9: 126
